,new_timestamp,resource_type,SARA,max,Derate_Est,Curtailed MW,SARA_Derate_Est,Out + Derate based on SARA,Out + Derate based on Max
43,2021-02-11 01:30:15,Coal,1273.0,1296.6,1539.8000000000002,29.690200000000004,2271.0,3544.0,2836.4
44,2021-02-11 01:30:15,Gas,6920.400000000001,8273.400000000001,6446.999999999999,372.3217284981671,3400.7000000000007,10321.100000000002,14720.400000000001
45,2021-02-11 01:30:15,Hydro,102.0,107.5,1.5,0.007195851126164499,4.0,106.0,109.0
46,2021-02-11 01:30:15,Solar,0.0,195.7,4785.400000000001,3e-05,250.83599999999998,250.83599999999998,4981.1
47,2021-02-11 01:30:15,Storage,0.0,151.5,13.600000000000001,0.0,0.0,0.0,165.1
48,2021-02-11 01:30:15,Wind,764.472,4165.200000000001,25262.60000000002,38.48355699999999,4209.046000000001,4973.518000000001,29427.80000000002
49,2021-02-11 01:45:14,ALL,9059.872000000001,14189.9,37914.30000000001,271.1703416213912,10089.014000000001,19148.886000000002,52104.20000000001
50,2021-02-11 01:45:14,Coal,1273.0,1296.6,1539.8000000000002,24.57844,2271.0,3544.0,2836.4
51,2021-02-11 01:45:14,Gas,6920.400000000001,8273.400000000001,6445.399999999999,241.5354233764285,3398.7,10319.1,14718.8
52,2021-02-11 01:45:14,Hydro,102.0,107.5,1.5,0.004738244962691596,4.0,106.0,109.0
53,2021-02-11 01:45:14,Solar,0.0,195.7,4785.400000000001,3e-05,250.83599999999998,250.83599999999998,4981.1
54,2021-02-11 01:45:14,Storage,0.0,151.5,13.5,0.0,0.0,0.0,165.0
55,2021-02-11 01:45:14,Wind,764.472,4165.200000000001,25109.500000000022,5.051709999999986,4147.378000000001,4911.85,29274.700000000023
56,2021-02-11 02:00:19,ALL,9059.872000000001,14189.9,37946.80000000004,120.0092797772523,10045.093999999997,19104.966,52136.70000000004
57,2021-02-11 02:00:19,Coal,1273.0,1296.6,1539.8000000000002,0.0,2271.0,3544.0,2836.4
58,2021-02-11 02:00:19,Gas,6920.400000000001,8273.400000000001,6415.4,120.00770192632247,3378.0,10298.400000000001,14688.800000000001
59,2021-02-11 02:00:19,Hydro,102.0,107.5,1.5,0.001547850929839889,4.0,106.0,109.0
60,2021-02-11 02:00:19,Solar,0.0,195.7,4785.400000000001,3e-05,250.83599999999998,250.83599999999998,4981.1
61,2021-02-11 02:00:19,Storage,0.0,151.5,13.600000000000001,0.0,0.0,0.0,165.1
62,2021-02-11 02:00:19,Wind,764.472,4165.200000000001,25170.600000000017,0.0,4123.057999999998,4887.529999999998,29335.800000000017
63,2021-02-11 02:15:16,ALL,9059.872000000001,14189.9,38102.70000000004,139.05420736954906,10099.796999999999,19159.669,52292.60000000004
64,2021-02-11 02:15:16,Coal,1273.0,1296.6,1539.8000000000002,0.0,2271.0,3544.0,2836.4
65,2021-02-11 02:15:16,Gas,6920.400000000001,8273.400000000001,6411.200000000001,139.04693666509047,3376.2,10296.6,14684.600000000002
66,2021-02-11 02:15:16,Hydro,102.0,107.5,1.5,0.0022158094586148813,4.0,106.0,109.0
67,2021-02-11 02:15:16,Solar,0.0,195.7,4785.400000000001,3e-05,250.83599999999998,250.83599999999998,4981.1
68,2021-02-11 02:15:16,Storage,0.0,151.5,13.5,0.0,0.0,0.0,165.0
69,2021-02-11 02:15:16,Wind,764.472,4165.200000000001,25331.400000000034,0.005024895,4180.161000000002,4944.633000000002,29496.600000000035
70,2021-02-11 02:30:14,ALL,9059.872000000001,14189.9,38125.60000000003,68.96733289227797,10154.783999999998,19214.656,52315.50000000003
71,2021-02-11 02:30:14,Coal,1273.0,1296.6,1539.8000000000002,0.0,2271.0,3544.0,2836.4
72,2021-02-11 02:30:14,Gas,6920.400000000001,8273.400000000001,6412.3,59.6203597712738,3377.4000000000005,10297.800000000001,14685.7
73,2021-02-11 02:30:14,Hydro,102.0,107.5,1.5,0.0012531212041539952,4.0,106.0,109.0
74,2021-02-11 02:30:14,Solar,0.0,195.7,4785.400000000001,3e-05,250.83599999999998,250.83599999999998,4981.1
75,2021-02-11 02:30:14,Storage,0.0,151.5,13.5,0.0,0.0,0.0,165.0
76,2021-02-11 02:30:14,Wind,764.472,4165.200000000001,25351.10000000001,9.345689999800005,4231.848000000001,4996.320000000001,29516.30000000001
77,2021-02-11 02:45:14,ALL,9059.872000000001,14189.9,38308.90000000002,175.70642723703008,10235.182,19295.054000000004,52498.800000000025
78,2021-02-11 02:45:14,Coal,1273.0,1296.6,1539.8000000000002,0.0031168505080358955,2271.0,3544.0,2836.4
79,2021-02-11 02:45:14,Gas,6920.400000000001,8273.400000000001,6426.000000000001,163.50727361965693,3398.2,10318.6,14699.400000000001
80,2021-02-11 02:45:14,Hydro,102.0,107.5,1.5,1.8326661030521052e-05,4.0,106.0,109.0
81,2021-02-11 02:45:14,Solar,0.0,195.7,4785.400000000001,3e-05,250.83599999999998,250.83599999999998,4981.1
82,2021-02-11 02:45:14,Storage,0.0,151.5,13.400000000000002,1.8440204065651306e-05,0.0,0.0,164.9
83,2021-02-11 02:45:14,Wind,764.472,4165.200000000001,25522.30000000002,12.195970000000003,4292.946,5057.418,29687.500000000022
84,2021-02-11 03:00:21,ALL,9895.872000000001,15046.9,38381.60000000002,0.0034487848171427505,10197.326000000001,20093.198000000004,53428.50000000002
85,2021-02-11 03:00:21,Coal,2109.0,2153.6,1539.8000000000002,0.0,2271.0,4380.0,3693.4
86,2021-02-11 03:00:21,Gas,6920.400000000001,8273.400000000001,6379.099999999999,0.0034187848171427504,3361.0,10281.400000000001,14652.5
87,2021-02-11 03:00:21,Hydro,102.0,107.5,1.5,0.0,4.0,106.0,109.0
88,2021-02-11 03:00:21,Solar,0.0,195.7,4785.400000000001,3e-05,250.83599999999998,250.83599999999998,4981.1
89,2021-02-11 03:00:21,Storage,0.0,151.5,13.400000000000002,0.0,0.0,0.0,164.9
90,2021-02-11 03:00:21,Wind,764.472,4165.200000000001,25641.600000000013,0.0,4291.990000000002,5056.462000000001,29806.800000000014
91,2021-02-11 03:15:15,ALL,9895.872000000001,15046.9,38422.30000000002,0.00017081232745521976,10172.422000000002,20068.294,53469.20000000002
92,2021-02-11 03:15:15,Coal,2109.0,2153.6,1539.8000000000002,0.0,2271.0,4380.0,3693.4
93,2021-02-11 03:15:15,Gas,6920.400000000001,8273.400000000001,6389.699999999999,0.00014078192808142376,3366.9,10287.300000000001,14663.1
94,2021-02-11 03:15:15,Hydro,102.0,107.5,1.5,1.039937380653555e-08,4.0,106.0,109.0
95,2021-02-11 03:15:15,Solar,0.0,195.7,4785.400000000001,3e-05,250.83599999999998,250.83599999999998,4981.1
96,2021-02-11 03:15:15,Storage,0.0,151.5,13.200000000000003,0.0,0.0,0.0,164.7
97,2021-02-11 03:15:15,Wind,764.472,4165.200000000001,25671.200000000015,1.9999999989472883e-08,4260.486000000002,5024.958000000001,29836.400000000016
98,2021-02-11 03:30:16,ALL,9895.872000000001,15046.9,38525.50000000003,207.71612546639872,10210.649000000001,20106.521,53572.40000000003
99,2021-02-11 03:30:16,Coal,2109.0,2153.6,1559.8000000000002,0.26731782293177275,2291.0,4400.0,3713.4
100,2021-02-11 03:30:16,Gas,6920.400000000001,8273.400000000001,6385.999999999998,207.33263711963193,3364.499999999999,10284.9,14659.4
101,2021-02-11 03:30:16,Hydro,102.0,107.5,1.5,0.0015702237384296325,4.0,106.0,109.0
102,2021-02-11 03:30:16,Solar,0.0,195.7,4785.400000000001,3e-05,250.83599999999998,250.83599999999998,4981.1
103,2021-02-11 03:30:16,Storage,0.0,151.5,13.200000000000003,0.10157030029659479,0.0,0.0,164.7
104,2021-02-11 03:30:16,Wind,764.472,4165.200000000001,25758.20000000003,0.0129999998,4281.213000000002,5045.685000000001,29923.40000000003
105,2021-02-11 03:45:15,ALL,9995.472000000002,15143.9,38514.30000000003,9.654018852314536e-05,10146.848000000004,20142.320000000007,53658.20000000003
106,2021-02-11 03:45:15,Coal,2109.0,2153.6,1559.8000000000002,0.0,2291.0,4400.0,3713.4
107,2021-02-11 03:45:15,Gas,7020.000000000001,8370.400000000001,6371.699999999998,6.652923390504384e-05,3354.5999999999995,10374.6,14742.099999999999
108,2021-02-11 03:45:15,Hydro,102.0,107.5,1.5,1.0954618101521874e-08,4.0,106.0,109.0
109,2021-02-11 03:45:15,Solar,0.0,195.7,4785.400000000001,3e-05,250.83599999999998,250.83599999999998,4981.1
110,2021-02-11 03:45:15,Storage,0.0,151.5,13.100000000000001,0.0,0.0,0.0,164.6
111,2021-02-11 03:45:15,Wind,764.472,4165.200000000001,25764.200000000023,0.0,4230.112,4994.584,29929.400000000023
112,2021-02-11 04:00:20,ALL,9995.472000000002,15143.9,37383.900000000016,0.06436563268947801,9027.545,19023.017,52527.80000000002
113,2021-02-11 04:00:20,Coal,2109.0,2153.6,769.8,0.0,1501.0,3610.0,2923.3999999999996
114,2021-02-11 04:00:20,Gas,7020.000000000001,8370.400000000001,6041.0999999999985,0.06433562739913157,3015.4,10035.400000000001,14411.5
115,2021-02-11 04:00:20,Hydro,102.0,107.5,1.5,0.0,4.0,106.0,109.0
116,2021-02-11 04:00:20,Solar,0.0,195.7,4785.400000000001,3e-05,250.83599999999998,250.83599999999998,4981.1
117,2021-02-11 04:00:20,Storage,0.0,151.5,13.200000000000003,5.290346445641081e-09,0.0,0.0,164.7
118,2021-02-11 04:00:20,Wind,764.472,4165.200000000001,25753.000000000025,0.0,4238.708999999999,5003.180999999999,29918.200000000026
119,2021-02-11 04:15:14,ALL,9995.472000000002,15143.9,36884.600000000006,151.9344140262074,8813.686,18809.158000000003,52028.50000000001
120,2021-02-11 04:15:14,Coal,2109.0,2153.6,659.8,0.0,1391.0,3500.0,2813.3999999999996
121,2021-02-11 04:15:14,Gas,7020.000000000001,8370.400000000001,6043.199999999999,151.9330139561266,3021.2,10041.2,14413.6
122,2021-02-11 04:15:14,Hydro,102.0,107.5,1.5,0.0013700700808003674,4.0,106.0,109.0
123,2021-02-11 04:15:14,Solar,0.0,195.7,4785.400000000001,3e-05,250.83599999999998,250.83599999999998,4981.1
124,2021-02-11 04:15:14,Storage,0.0,151.5,13.100000000000001,0.0,0.0,0.0,164.6
125,2021-02-11 04:15:14,Wind,764.472,4165.200000000001,25361.700000000004,0.0,4129.05,4893.522,29526.900000000005
126,2021-02-11 04:30:17,ALL,9972.938000000002,15037.299999999997,37223.70000000001,0.003073577398603406,8906.268000000004,18879.206000000006,52261.00000000001
127,2021-02-11 04:30:17,Coal,2109.0,2153.6,659.8,0.0,1391.0,3500.0,2813.3999999999996
128,2021-02-11 04:30:17,Gas,7020.000000000001,8370.400000000001,6040.899999999999,4.357759860340593e-05,3018.2000000000003,10038.2,14411.3
129,2021-02-11 04:30:17,Hydro,102.0,107.5,1.5,0.0,4.0,106.0,109.0
130,2021-02-11 04:30:17,Solar,0.0,195.7,4785.400000000001,3e-05,250.83599999999998,250.83599999999998,4981.1
131,2021-02-11 04:30:17,Storage,0.0,151.5,13.0,0.0,0.0,0.0,164.5
132,2021-02-11 04:30:17,Wind,741.9380000000001,4058.600000000001,25702.300000000014,0.0029999998,4223.732,4965.67,29760.900000000016
133,2021-02-11 04:45:14,ALL,9995.472000000002,15143.9,36957.70000000003,44.65198515998534,8838.116000000002,18833.588000000003,52101.600000000035
134,2021-02-11 04:45:14,Coal,2109.0,2153.6,659.8,0.0,1391.0,3500.0,2813.3999999999996
135,2021-02-11 04:45:14,Gas,7020.000000000001,8370.400000000001,6044.700000000001,44.6508387036384,3023.0,10043.0,14415.100000000002
136,2021-02-11 04:45:14,Hydro,102.0,107.5,1.5,0.0011164563469328037,4.0,106.0,109.0
137,2021-02-11 04:45:14,Solar,0.0,195.7,4785.400000000001,3e-05,250.83599999999998,250.83599999999998,4981.1
138,2021-02-11 04:45:14,Storage,0.0,151.5,13.0,0.0,0.0,0.0,164.5
139,2021-02-11 04:45:14,Wind,764.472,4165.200000000001,25432.500000000033,0.0,4150.780000000001,4915.252,29597.700000000033
140,2021-02-11 05:00:21,ALL,9995.472000000002,15143.9,36855.899999999994,306.6473849591137,8809.142,18804.614,51999.799999999996
141,2021-02-11 05:00:21,Coal,2109.0,2153.6,644.8,1.0131000000000085,1376.0,3485.0,2798.3999999999996
142,2021-02-11 05:00:21,Gas,7020.000000000001,8370.400000000001,6045.5,305.52951553835516,3034.7,10054.7,14415.900000000001
143,2021-02-11 05:00:21,Hydro,102.0,107.5,1.5,0.004739396758479231,4.0,106.0,109.0
144,2021-02-11 05:00:21,Solar,0.0,195.7,4785.400000000001,3e-05,250.83599999999998,250.83599999999998,4981.1
145,2021-02-11 05:00:21,Storage,0.0,151.5,13.0,0.100000024,0.0,0.0,164.5
146,2021-02-11 05:00:21,Wind,764.472,4165.200000000001,25345.900000000016,0.0,4126.105999999999,4890.577999999999,29511.100000000017
147,2021-02-11 05:15:15,ALL,9995.472000000002,15143.9,36053.600000000035,406.34636071085566,8164.127000000003,18159.599000000006,51197.50000000004
148,2021-02-11 05:15:15,Coal,2109.0,2153.6,644.8,31.15971742748377,1376.0,3485.0,2798.3999999999996
149,2021-02-11 05:15:15,Gas,7020.000000000001,8370.400000000001,5491.299999999998,354.67923188154333,2452.6,9472.6,13861.7
150,2021-02-11 05:15:15,Hydro,102.0,107.5,1.5,0.005123401828544427,4.0,106.0,109.0
151,2021-02-11 05:15:15,Solar,0.0,195.7,4785.400000000001,3e-05,250.83599999999998,250.83599999999998,4981.1
152,2021-02-11 05:15:15,Storage,0.0,151.5,13.0,0.0,0.0,0.0,164.5
153,2021-02-11 05:15:15,Wind,764.472,4165.200000000001,25097.600000000024,20.502257999999994,4062.9909999999995,4827.463,29262.800000000025
154,2021-02-11 05:30:16,ALL,9995.472000000002,15143.9,35638.30000000002,1088.1074288188054,7958.035999999999,17953.508,50782.20000000002
155,2021-02-11 05:30:16,Coal,2109.0,2153.6,644.8,71.12068140855033,1376.0,3485.0,2798.3999999999996
156,2021-02-11 05:30:16,Gas,7020.000000000001,8370.400000000001,5431.9,747.091091837912,2378.7000000000003,9398.7,13802.300000000001
157,2021-02-11 05:30:16,Hydro,102.0,107.5,1.5,0.008388778001249708,4.0,106.0,109.0
158,2021-02-11 05:30:16,Solar,0.0,195.7,4785.400000000001,3e-05,250.83599999999998,250.83599999999998,4981.1
159,2021-02-11 05:30:16,Storage,0.0,151.5,13.0,0.10205926454191881,0.0,0.0,164.5
160,2021-02-11 05:30:16,Wind,764.472,4165.200000000001,24740.900000000012,269.7851775298001,3930.0,4694.472,28906.100000000013
161,2021-02-11 05:45:16,ALL,9995.472000000002,15143.9,35459.50000000003,980.1068269872205,7776.133,17771.605000000003,50603.40000000003
162,2021-02-11 05:45:16,Coal,2109.0,2153.6,614.8,88.6199697567632,1346.0,3455.0,2768.3999999999996
163,2021-02-11 05:45:16,Gas,7020.000000000001,8370.400000000001,5361.599999999999,664.0996907018048,2300.399999999999,9320.4,13732.0
164,2021-02-11 05:45:16,Hydro,102.0,107.5,1.5,0.0085520460573969,4.0,106.0,109.0
165,2021-02-11 05:45:16,Solar,0.0,195.7,4785.400000000001,3e-05,250.83599999999998,250.83599999999998,4981.1
166,2021-02-11 05:45:16,Storage,0.0,151.5,14.600000000000001,0.10194248259512993,0.0,0.0,166.1
167,2021-02-11 05:45:16,Wind,764.472,4165.200000000001,24660.900000000016,227.27664199999998,3856.497000000001,4620.969000000001,28826.100000000017
168,2021-02-11 06:00:20,ALL,9995.472000000002,15143.9,35427.40000000003,968.277708786567,7713.139000000001,17708.611000000004,50571.30000000003
169,2021-02-11 06:00:20,Coal,2109.0,2153.6,554.8,102.77442250067344,1286.0,3395.0,2708.3999999999996
170,2021-02-11 06:00:20,Gas,7020.000000000001,8370.400000000001,5356.499999999998,721.0911941891827,2263.099999999999,9283.1,13726.9
171,2021-02-11 06:00:20,Hydro,102.0,107.5,1.5,0.009295618843284004,4.0,106.0,109.0
172,2021-02-11 06:00:20,Solar,0.0,195.7,4935.400000000001,3e-05,261.336,261.336,5131.1
173,2021-02-11 06:00:20,Storage,0.0,151.5,14.600000000000001,9.891752477867195,0.0,0.0,166.1
174,2021-02-11 06:00:20,Wind,764.472,4165.200000000001,24542.500000000015,134.51101400000002,3878.9030000000002,4643.375,28707.700000000015
175,2021-02-11 06:15:16,ALL,9995.472000000002,15143.9,35504.10000000002,1125.3466506253928,7693.270000000003,17688.742000000006,50648.00000000002
176,2021-02-11 06:15:16,Coal,2109.0,2153.6,554.8,62.0,1286.0,3395.0,2708.3999999999996
177,2021-02-11 06:15:16,Gas,7020.000000000001,8370.400000000001,5345.700000000001,760.8490578062671,2256.399999999999,9276.4,13716.100000000002
178,2021-02-11 06:15:16,Hydro,102.0,107.5,1.5,0.027842819425771825,4.0,106.0,109.0
179,2021-02-11 06:15:16,Solar,0.0,195.7,4935.400000000001,3e-05,261.336,261.336,5131.1
180,2021-02-11 06:15:16,Storage,0.0,151.5,11.7,0.0,0.0,0.0,163.2
181,2021-02-11 06:15:16,Wind,764.472,4165.200000000001,24633.200000000004,302.4697199997,3866.034,4630.506,28798.400000000005
182,2021-02-11 06:30:16,ALL,9995.472000000002,15143.9,35466.700000000026,711.5417505899151,7667.411999999999,17662.884000000002,50610.60000000003
183,2021-02-11 06:30:16,Coal,2109.0,2153.6,544.8,61.107551410277495,1276.0,3385.0,2698.3999999999996
184,2021-02-11 06:30:16,Gas,7020.000000000001,8370.400000000001,5307.9,513.0371838655578,2266.2999999999997,9286.300000000001,13678.300000000001
185,2021-02-11 06:30:16,Hydro,102.0,107.5,1.5,0.0075754340798575015,4.0,106.0,109.0
186,2021-02-11 06:30:16,Solar,0.0,195.7,4935.400000000001,3e-05,261.336,261.336,5131.1
187,2021-02-11 06:30:16,Storage,0.0,151.5,10.3,0.10000038,0.0,0.0,161.8
188,2021-02-11 06:30:16,Wind,764.472,4165.200000000001,24645.900000000016,137.2894095,3841.175999999999,4605.647999999999,28811.100000000017
189,2021-02-11 06:45:16,ALL,9995.472000000002,15143.9,35365.80000000002,695.3101424475411,7643.312000000002,17638.784000000003,50509.70000000002
190,2021-02-11 06:45:16,Coal,2109.0,2153.6,534.8,1.1423402860761485,1266.0,3375.0,2688.3999999999996
191,2021-02-11 06:45:16,Gas,7020.000000000001,8370.400000000001,5326.199999999999,507.75570916008314,2267.9999999999995,9288.0,13696.6
192,2021-02-11 06:45:16,Hydro,102.0,107.5,1.5,0.007170621381884068,4.0,106.0,109.0
193,2021-02-11 06:45:16,Solar,0.0,195.7,4935.400000000001,3e-05,261.336,261.336,5131.1
194,2021-02-11 06:45:16,Storage,0.0,151.5,11.900000000000002,0.10000038,0.0,0.0,163.4
195,2021-02-11 06:45:16,Wind,764.472,4165.200000000001,24535.900000000016,186.304892,3826.1759999999986,4590.647999999998,28701.100000000017
196,2021-02-11 07:00:21,ALL,9995.472000000002,15143.9,35125.60000000002,779.1607573268044,7472.352,17467.824,50269.50000000002
197,2021-02-11 07:00:21,Coal,2109.0,2153.6,371.7999999999999,52.45424685525845,1103.0,3212.0,2525.3999999999996
198,2021-02-11 07:00:21,Gas,7020.000000000001,8370.400000000001,5269.9,472.363652,2259.7999999999997,9279.800000000001,13640.300000000001
199,2021-02-11 07:00:21,Hydro,102.0,107.5,1.5,0.005319471545884191,4.0,106.0,109.0
200,2021-02-11 07:00:21,Solar,0.0,195.7,5035.4,3e-05,268.448,268.448,5231.099999999999
201,2021-02-11 07:00:21,Storage,0.0,151.5,11.900000000000002,0.0,0.0,0.0,163.4
202,2021-02-11 07:00:21,Wind,764.472,4165.200000000001,24414.599999999995,254.337509,3818.9039999999995,4583.375999999999,28579.799999999996
203,2021-02-11 07:15:15,ALL,9979.344000000001,15093.5,35293.10000000002,643.1158464292038,7481.651000000003,17460.995000000003,50386.60000000002
204,2021-02-11 07:15:15,Coal,2109.0,2153.6,356.7999999999999,55.8261038775027,1088.0,3197.0,2510.3999999999996
205,2021-02-11 07:15:15,Gas,7020.000000000001,8370.400000000001,5275.399999999999,505.96689999999995,2240.2999999999997,9260.300000000001,13645.8
206,2021-02-11 07:15:15,Hydro,102.0,107.5,1.5,0.007617172001237016,4.0,106.0,109.0
207,2021-02-11 07:15:15,Solar,0.0,195.7,5035.4,3e-05,268.448,268.448,5231.099999999999
208,2021-02-11 07:15:15,Storage,0.0,151.5,12.0,0.10000038,0.0,0.0,163.5
209,2021-02-11 07:15:15,Wind,748.3439999999999,4114.800000000001,24592.000000000007,81.21519499969999,3863.2029999999995,4611.547,28706.80000000001
210,2021-02-11 07:30:15,ALL,9979.344000000001,15093.5,35244.40000000004,642.2890811639696,7476.348,17455.692000000003,50337.90000000004
211,2021-02-11 07:30:15,Coal,2109.0,2153.6,396.7999999999999,51.18108000000001,1128.0,3237.0,2550.3999999999996
212,2021-02-11 07:30:15,Gas,7020.000000000001,8370.400000000001,5260.899999999999,433.4221397481198,2220.4,9240.400000000001,13631.3
213,2021-02-11 07:30:15,Hydro,102.0,107.5,1.5,0.012594035850023388,4.0,106.0,109.0
214,2021-02-11 07:30:15,Solar,0.0,195.7,5035.3,0.0,268.34799999999996,268.34799999999996,5231.0
215,2021-02-11 07:30:15,Storage,0.0,151.5,12.5,0.10000038,0.0,0.0,164.0
216,2021-02-11 07:30:15,Wind,748.3439999999999,4114.800000000001,24516.50000000001,157.573267,3837.0,4585.344,28631.30000000001
217,2021-02-11 07:45:16,ALL,10033.344000000001,15156.5,34922.30000000005,875.32938999106,7438.695999999999,17472.04,50078.80000000005
218,2021-02-11 07:45:16,Coal,2109.0,2153.6,421.7999999999999,139.07799,1153.0,3262.0,2575.3999999999996
219,2021-02-11 07:45:16,Gas,7074.000000000001,8433.400000000001,5169.599999999999,528.2165717665226,2145.4999999999995,9219.5,13603.0
220,2021-02-11 07:45:16,Hydro,102.0,107.5,1.5,0.010987536018455923,4.0,106.0,109.0
221,2021-02-11 07:45:16,Solar,0.0,195.7,5032.5,0.002176,266.64799999999997,266.64799999999997,5228.2
222,2021-02-11 07:45:16,Storage,0.0,151.5,11.0,0.945151688519068,0.0,0.0,162.5
223,2021-02-11 07:45:16,Wind,748.3439999999999,4114.800000000001,24265.200000000023,207.07651299999998,3851.1479999999997,4599.491999999999,28380.000000000022
